participant.label,alpha_med,alpha_positive,beta_med,beta_positive,gender,age,affiliation,group_type,Base,015,03,045,round,contribute,mpcr,payoff,total_contribution,id_subsession,max_contribute,max_payoff,max_c_and_p
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,2,10,0.675,16.2,24,1,1,0,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,3,10,0.675,13.5,20,1,1,0,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,4,0,0.6,10,0,3,1,1,1
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,5,10,0.75,8.25,11,5,1,0,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,6,0,0.525,15.25,10,8,0,1,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,7,0,0.525,15.25,10,1,0,1,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,8,0,0.6,10,0,6,1,1,1
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,9,0,0.6,10,0,3,1,1,1
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,10,0,0.525,10.525,1,5,0,1,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,10,0.75,13.5,18,15,1,0,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,10,0.6,18,30,10,1,1,1
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,10,0.675,16.2,24,13,1,0,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,10,0.75,13.5,18,10,1,0,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,0,0.45,17.2,16,15,0,1,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,0,0.45,17.65,17,13,0,1,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,0,0.45,15.85,13,14,0,1,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,0,0.45,14.95,11,13,0,0,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.525,11.05,2,16,0,1,0
015SUB25,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,3,0.6,14.8,13,11,0,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,1,5,0.6,12.2,12,13,0,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,2,4,0.6,16.2,17,13,0,1,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,3,4,0.675,12.75,10,14,1,1,1
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,4,4,0.75,11.25,7,15,1,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,5,4,0.45,13.65,17,11,0,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,6,4,0.6,15,15,15,0,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,7,4,0.6,15,15,12,0,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,8,4,0.675,12.75,10,12,1,1,1
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,9,4,0.75,11.25,7,10,1,0,0
015SUB26,10,1,-7,0,0,29,22,015,0,1,0,0,10,4,0.675,12.075,9,15,1,0,0
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,10,0.6,18,30,12,1,1,1
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,10,0.6,18,30,12,1,1,1
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,10,0.675,17.55,26,12,1,1,1
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,10,0.75,15.75,21,12,1,0,0
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,10,0.675,16.875,25,12,1,1,1
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,10,0.6,18,30,12,1,1,1
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,10,0.75,11.25,15,15,1,0,0
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,10,0.75,12,16,11,1,0,0
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.45,19,20,12,0,1,0
015SUB27,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.6,10,0,10,1,1,1
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,1,5,0.6,14.6,16,9,0,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,2,5,0.75,12.5,10,9,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,3,5,0.675,14.45,14,11,1,1,1
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,4,5,0.45,14.45,21,12,0,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,5,8,0.75,14.75,17,11,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,6,10,0.75,12.75,17,13,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,7,10,0.75,11.25,15,12,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,8,10,0.675,16.2,24,10,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,9,10,0.75,9,12,9,1,0,0
015SUB28,-0.313,0,0.5145,1,0,20,16,015,0,1,0,0,10,10,0.75,10.5,14,13,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,1,10,0.675,16.875,25,11,1,1,1
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,2,10,0.75,12.75,17,13,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,3,10,0.75,13.5,18,15,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,4,10,0.675,17.55,26,9,1,1,1
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,5,10,0.6,18,30,10,1,1,1
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,6,10,0.6,18,30,12,1,1,1
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,7,10,0.75,9.75,13,9,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,8,10,0.75,8.25,11,16,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,9,10,0.675,13.5,20,12,1,0,0
015SUB29,-0.1695,0,0.0555,1,0,22,10,015,0,1,0,0,10,10,0.675,14.175,21,14,1,0,0
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,1,10,0.675,18.9,28,14,1,1,1
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,2,10,0.6,18,30,10,1,1,1
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,3,10,0.675,16.875,25,16,1,1,1
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,4,10,0.6,18,30,11,1,1,1
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,5,10,0.6,18,30,10,1,1,1
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,6,1,0.6,15.6,11,11,0,1,0
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,7,10,0.675,14.175,21,16,1,0,0
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,8,10,0.675,13.5,20,14,1,0,0
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,9,3,0.6,11.2,7,10,0,0,0
015SUB30,0.024,1,-0.0715,0,1,21,12,015,0,1,0,0,10,10,0.75,9.75,13,11,1,0,0
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,1,10,0.6,18,30,12,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,2,10,0.6,18,30,10,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,3,10,0.675,17.55,26,12,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,4,10,0.675,17.55,26,16,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,5,10,0.6,18,30,16,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,6,10,0.675,14.175,21,9,1,0,0
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,7,0,0.525,15.25,10,11,0,1,0
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,8,5,0.75,13.25,11,15,1,1,1
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,9,10,0.675,13.5,20,12,1,0,0
015SUB31,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,10,0,0.45,15.85,13,11,0,1,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,1,6,0.75,13,12,13,1,0,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,2,5,0.6,16.4,19,16,0,1,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,3,2,0.45,12.5,10,14,0,0,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,4,6,0.75,13,12,14,1,0,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,5,0,0.45,19,20,13,0,1,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,6,10,0.75,11.25,15,15,1,0,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,7,1,0.45,15.75,15,12,0,1,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,8,1,0.6,15.6,11,16,0,1,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,9,1,0.6,12,5,14,0,0,0
015SUB32,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,10,1,0.6,11.4,4,12,0,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,1,10,0.75,15,20,16,1,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,2,3,0.45,14.65,17,13,0,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,3,6,0.6,14.8,18,15,0,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,4,6,0.45,15.7,26,16,0,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,5,10,0.675,18.9,28,14,1,1,1
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,6,1,0.45,15.75,15,15,0,1,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,7,5,0.675,11.75,10,13,1,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,8,1,0.6,15.6,11,9,0,1,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,9,2,0.75,9.5,2,16,1,0,0
015SUB33,-0.0215,0,0.0555,1,0,21,10,015,0,1,0,0,10,1,0.45,13.05,9,15,0,1,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,1,5,0.525,15.5,20,16,0,1,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,2,7,0.6,13.2,17,14,0,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,3,4,0.45,12.3,14,11,0,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,4,6,0.45,15.7,26,9,0,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,5,10,0.75,9,12,9,1,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,6,7,0.6,14.4,19,14,0,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,7,3,0.6,16,15,15,0,1,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,8,4,0.6,12.6,11,15,0,0,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,9,3,0.525,13.3,12,15,0,1,0
015SUB34,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,10,4,0.675,12.075,9,15,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,1,10,0.75,12,16,9,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,2,10,0.75,15,20,15,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,3,10,0.675,14.175,21,9,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,4,10,0.675,17.55,26,9,1,1,1
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,5,10,0.675,18.9,28,14,1,1,1
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,6,10,0.75,14.25,19,14,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,7,10,0.675,13.5,20,10,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,8,10,0.675,13.5,20,14,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,9,10,0.675,14.85,22,13,1,0,0
015SUB35,-0.063,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.45,11.8,4,12,0,1,0
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,1,8,0.45,14.6,28,14,0,0,0
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,2,10,0.6,18,30,12,1,1,1
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,3,10,0.675,16.875,25,16,1,1,1
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,4,10,0.75,16.5,22,13,1,1,1
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,5,10,0.675,16.875,25,12,1,1,1
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,6,10,0.675,16.875,25,10,1,1,1
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,7,10,0.675,14.175,21,16,1,0,0
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,8,10,0.75,8.25,11,13,1,0,0
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,9,0,0.45,13.15,7,10,0,1,0
015SUB36,0.024,1,0.0555,1,2,26,14,015,0,1,0,0,10,0,0.6,10,0,10,1,1,1
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,1,10,0.675,18.9,28,14,1,1,1
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,2,10,0.6,18,30,12,1,1,1
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,3,10,0.675,16.875,25,10,1,1,1
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,4,10,0.6,18,30,11,1,1,1
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,5,10,0.75,12,16,15,1,0,0
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,6,10,0.675,14.175,21,9,1,0,0
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,7,0,0.45,14.5,10,13,0,1,0
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,8,0,0.45,14.95,11,16,0,0,0
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,9,2,0.6,12.2,7,11,0,1,0
015SUB37,0.024,1,0.0555,1,2,56,6,015,0,1,0,0,10,2,0.45,14.75,15,9,0,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,1,10,0.675,16.875,25,11,1,1,1
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,2,10,0.75,14.25,19,16,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,3,10,0.675,16.2,24,13,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,4,10,0.675,17.55,26,16,1,1,1
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,5,10,0.675,13.5,20,13,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,6,10,0.6,18,30,12,1,1,1
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,7,10,0.75,9.75,13,14,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,8,10,0.75,8.25,11,9,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,9,10,0.675,14.85,22,13,1,0,0
015SUB38,-0.0215,0,0.6275,1,1,23,7,015,0,1,0,0,10,10,0.675,14.175,21,14,1,0,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,1,1,0.45,16.2,16,9,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,2,1,0.45,16.65,17,14,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,3,1,0.45,18.45,21,9,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,4,1,0.45,12.15,7,15,0,0,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,5,1,0.525,15.3,12,9,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,6,2,0.45,16.55,19,14,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,7,2,0.6,15.8,13,9,0,1,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,8,2,0.45,12.95,11,15,0,0,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,9,1,0.45,12.15,7,11,0,0,0
015SUB39,-0.0215,0,0.0555,1,0,24,10,015,0,1,0,0,10,2,0.525,15.35,14,13,0,1,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,1,5,0.45,16.25,25,11,0,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,2,5,0.525,15.5,20,15,0,1,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,3,5,0.45,16.25,25,10,0,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,4,5,0.6,12.2,12,14,0,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,5,5,0.6,15.2,17,11,0,1,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,6,5,0.45,16.25,25,10,0,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,7,5,0.675,11.75,10,13,1,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,8,0,0.45,14.95,11,9,0,0,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,9,0,0.45,12.25,5,14,0,1,0
015SUB40,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,10,0,0.6,10,0,10,1,1,1
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,1,4,0.525,15.45,18,15,0,1,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,2,5,0.525,15.5,20,15,0,1,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,3,5,0.45,16.25,25,16,0,0,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,4,6,0.6,16.6,21,12,0,1,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,5,6,0.6,13.6,16,15,0,0,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,6,0,0.45,14.95,11,11,0,0,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,7,2,0.45,14.75,15,15,0,0,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,8,4,0.675,12.75,10,12,1,1,1
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,9,4,0.75,9.75,5,14,1,0,0
015SUB41,-0.0215,0,0.0555,1,0,18,16,015,0,1,0,0,10,0,0.45,19,20,16,0,1,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,1,4,0.525,15.45,18,15,0,1,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,2,10,0.75,10.5,14,11,1,0,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,3,4,0.45,16.8,24,13,0,1,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,4,6,0.6,14.8,18,10,0,0,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,5,10,0.6,18,30,16,1,1,1
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,6,10,0.675,16.875,25,10,1,1,1
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,7,10,0.75,7.5,10,11,1,0,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,8,6,0.6,13.6,16,11,0,0,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,9,6,0.75,13,12,15,1,0,0
015SUB42,0.024,1,0.0555,1,0,18,4,015,0,1,0,0,10,10,0.675,13.5,20,16,1,0,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,1,2,0.525,15.35,14,10,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,2,2,0.525,15.35,14,11,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,3,2,0.45,16.1,18,15,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,4,2,0.45,16.1,18,10,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,5,1,0.525,15.3,12,9,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,6,1,0.45,18.45,21,9,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,7,1,0.45,14.85,13,9,0,0,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,8,2,0.45,12.5,10,12,0,0,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,9,2,0.45,17.9,22,13,0,1,0
015SUB43,0.024,1,-0.0715,0,1,19,1,015,0,1,0,0,10,2,0.525,15.35,14,13,0,1,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,1,10,0.6,18,30,12,1,1,1
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,2,3,0.6,13,10,9,0,1,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,3,4,0.675,12.75,10,14,1,1,1
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,4,2,0.6,12.2,7,15,0,1,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,5,5,0.45,16.25,25,12,0,0,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,6,10,0.675,14.85,22,16,1,0,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,7,10,0.675,13.5,20,10,1,0,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,8,0,0.45,17.2,16,11,0,1,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,9,0,0.525,11.05,2,16,0,1,0
015SUB44,0.129,1,0.85,1,0,18,12,015,0,1,0,0,10,10,0.75,11.25,15,9,1,0,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,1,2,0.525,15.35,14,10,0,1,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,2,4,0.45,14.55,19,16,0,0,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,3,5,0.675,14.45,14,11,1,1,1
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,4,6,0.525,15.55,22,13,0,0,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,5,10,0.6,18,30,10,1,1,1
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,6,7,0.6,13.2,17,13,0,0,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,7,0,0.525,15.25,10,11,0,1,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,8,1,0.6,15.6,11,13,0,1,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,9,2,0.6,15.2,12,9,0,0,0
015SUB45,-0.0215,0,0.751756,1,0,22,22,015,0,1,0,0,10,1,0.45,18.45,21,14,0,1,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,1,10,0.75,10.5,14,10,1,0,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,2,9,0.75,13.75,17,14,1,0,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,3,10,0.675,14.175,21,9,1,0,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,4,10,0.6,18,30,11,1,1,1
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,5,10,0.675,13.5,20,13,1,0,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,6,2,0.45,17.9,22,16,0,1,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,7,0,0.45,19,20,10,0,1,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,8,0,0.45,19,20,14,0,1,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,9,0,0.45,15.4,12,9,0,1,0
015SUB46,-0.0215,0,0.0555,1,0,22,9,015,0,1,0,0,10,3,0.6,16,15,9,0,1,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,1,1,0.45,14.4,12,13,0,1,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,2,2,0.525,15.35,14,11,0,1,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,3,6,0.45,15.7,26,12,0,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,4,6,0.525,15.55,22,13,0,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,5,8,0.45,14.6,28,14,0,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,6,10,0.75,8.25,11,11,1,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,7,3,0.6,14.8,13,14,0,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,8,4,0.45,16.8,24,10,0,1,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,9,4,0.75,11.25,7,11,1,0,0
015SUB47,0.024,1,0.0555,1,0,19,10,015,0,1,0,0,10,3,0.75,10,4,12,1,0,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,1,5,0.525,15.5,20,16,0,1,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,2,2,0.45,12.5,10,9,0,0,0
